variant,metric,mean,std,seeds
controller_hkvm_only,mrr,0.869806044107192,0.001316876515111043,3
controller_hkvm_only,recall@10,100.0,0.0,3
controller_hkvm_only,recall@5,86.02520819266262,0.05631328383162832,3
phase1c_mlp_topk_4,all_recall@10,96.43934278640558,0.02774888139981483,3
phase1c_mlp_topk_4,all_recall@5,74.09858203916272,0.0902540520178441,3
phase1c_mlp_topk_4,answer_support_rate,82.70537924825568,0.08912441986596388,3
phase1c_mlp_topk_4,avg_retrieval_tokens,438.934503713707,0.5382945756057417,3
phase1c_mlp_topk_4,em,82.70537924825568,0.08912441986596388,3
phase1c_mlp_topk_4,f1,82.92909204350202,0.09222155096665813,3
phase1c_mlp_topk_4,gold_rank,1.4319153724960612,0.005632407767586615,3
phase1c_mlp_topk_4,latency_seconds,0.0,0.0,3
phase1c_mlp_topk_4,mrr,0.8696863623534792,0.001285798896010109,3
phase1c_mlp_topk_4,recall@10,98.17690749493586,0.01102628738592361,3
phase1c_mlp_topk_4,recall@5,86.02520819266262,0.05631328383162832,3
quota_dense3_hkvm2,all_recall@10,100.0,0.0,3
quota_dense3_hkvm2,all_recall@5,71.40670717983345,0.03544455491340183,3
quota_dense3_hkvm2,answer_support_rate,80.7112311501238,0.02295304755162506,3
quota_dense3_hkvm2,avg_retrieval_tokens,437.7579113211794,0.09442354834723332,3
quota_dense3_hkvm2,em,80.7112311501238,0.02295304755162506,3
quota_dense3_hkvm2,f1,80.91829878794172,0.024328679834976222,3
quota_dense3_hkvm2,gold_rank,1.2340310600945308,0.0005834562861497156,3
quota_dense3_hkvm2,latency_seconds,0.0,0.0,3
quota_dense3_hkvm2,mrr,0.9243578270080633,2.086867940616032e-05,3
quota_dense3_hkvm2,recall@10,100.0,0.0,3
quota_dense3_hkvm2,recall@5,85.34998874634256,0.015915074976064602,3
quota_dense4_hkvm1,all_recall@10,100.0,0.0,3
quota_dense4_hkvm1,all_recall@5,71.37519693900518,0.04174485030607796,3
quota_dense4_hkvm1,answer_support_rate,80.66621652036912,0.025464119961700685,3
quota_dense4_hkvm1,avg_retrieval_tokens,437.7131217645735,0.0895308961265203,3
quota_dense4_hkvm1,em,80.66621652036912,0.025464119961700685,3
quota_dense4_hkvm1,f1,80.87328415818705,0.026878793292907023,3
quota_dense4_hkvm1,gold_rank,1.2407832545577313,0.0003307886215777083,3
quota_dense4_hkvm1,latency_seconds,0.0,0.0,3
quota_dense4_hkvm1,mrr,0.9240202172849032,7.224276302639129e-06,3
quota_dense4_hkvm1,recall@10,100.0,0.0,3
quota_dense4_hkvm1,recall@5,85.33423362592842,0.019098089971278865,3
rrf_dense_hkvm,all_recall@10,100.0,0.0,3
rrf_dense_hkvm,all_recall@5,75.93517893315328,0.12278353992335307,3
rrf_dense_hkvm,answer_support_rate,83.03398604546477,0.09247192700506243,3
rrf_dense_hkvm,avg_retrieval_tokens,432.96106234526223,0.136145242607988,3
rrf_dense_hkvm,em,83.03398604546477,0.09247192700506243,3
rrf_dense_hkvm,f1,83.22328358482389,0.091211998043873,3
rrf_dense_hkvm,gold_rank,1.253657438667567,0.001360901774281492,3
rrf_dense_hkvm,latency_seconds,0.0,0.0,3
rrf_dense_hkvm,mrr,0.9168728944049673,0.00031037200294946934,3
rrf_dense_hkvm,recall@10,100.0,0.0,3
rrf_dense_hkvm,recall@5,87.53319828944407,0.05843238796194553,3
rrf_dense_hkvm_bm25,all_recall@10,100.0,0.0,3
rrf_dense_hkvm_bm25,all_recall@5,75.93517893315328,0.12278353992335307,3
rrf_dense_hkvm_bm25,answer_support_rate,83.03398604546477,0.09247192700506243,3
rrf_dense_hkvm_bm25,avg_retrieval_tokens,432.96106234526223,0.136145242607988,3
rrf_dense_hkvm_bm25,em,83.03398604546477,0.09247192700506243,3
rrf_dense_hkvm_bm25,f1,83.22328358482389,0.091211998043873,3
rrf_dense_hkvm_bm25,gold_rank,1.253657438667567,0.001360901774281492,3
rrf_dense_hkvm_bm25,latency_seconds,0.0,0.0,3
rrf_dense_hkvm_bm25,mrr,0.9168728944049673,0.00031037200294946934,3
rrf_dense_hkvm_bm25,recall@10,100.0,0.0,3
rrf_dense_hkvm_bm25,recall@5,87.53319828944407,0.05843238796194553,3
